  0.5840   0.9463
  0.2803   0.5840
  0.6133   0.2803
  0.5986   0.6133
  0.9395   0.5986
  0.2764   0.9395
  0.4375   0.2764
  0.6885   0.4375
  0.9824   0.6885
  0.2100   0.9824
  0.4492   0.2100
  0.2158   0.4492
  0.7129   0.2158
  0.0811   0.7129
  0.6484   0.0811
  0.1807   0.6484
  0.1309   0.1807
  0.8896   0.1309
  0.0352   0.8896
  0.5830   0.0352
  0.2363   0.5830
  0.6357   0.2363
  0.6094   0.6357
  0.4229   0.6094
  0.0293   0.4229
  0.3193   0.0293
  0.3711   0.3193
  0.7002   0.3711
  0.5098   0.7002
  0.9404   0.5098
  0.3203   0.9404
  0.4150   0.3203
  0.6777   0.4150
  0.4990   0.6777
  0.4570   0.4990
  0.5674   0.4570
  0.5332   0.5674
  0.9951   0.5332
  0.7813   0.9951
  0.1572   0.7813
  0.0762   0.1572
  0.4287   0.0762
  0.2930   0.4287
  0.1846   0.2930
  0.3066   0.1846
  0.7998   0.3066
  0.9922   0.7998
  0.6494   0.9922
  0.2246   0.6494
  0.1084   0.2246
  0.8789   0.1084
  0.5518   0.8789
  0.8301   0.5518
  0.3545   0.8301
  0.9531   0.3545
  0.8916   0.9531
  0.1230   0.8916
  0.5381   0.1230
  0.2148   0.5381
  0.6689   0.2148
  0.1035   0.6689
  0.6592   0.1035
  0.6641   0.6592
  0.8838   0.6641
  0.7715   0.8838
  0.7178   0.7715
  0.3008   0.7178
  0.5361   0.3008
  0.1270   0.5361
  0.7139   0.1270
  0.1250   0.7139
  0.6260   0.1250
  0.1699   0.6260
  0.6475   0.1699
  0.1367   0.6475
  0.1533   0.1367
  0.9004   0.1533
  0.5186   0.9004
  0.3359   0.5186
  0.1182   0.3359
  0.3184   0.1182
  0.3271   0.3184
  0.7227   0.3271
  0.5205   0.7227
  0.4238   0.5205
  0.0732   0.4238
  0.2969   0.0732
  0.3604   0.2969
  0.2168   0.3604
  0.7568   0.2168
  0.0586   0.7568
  0.6377   0.0586
  0.6973   0.6377
  0.3779   0.6973
  0.0078   0.3779
  0.3525   0.0078
  0.8652   0.3525
  0.9365   0.8652
  0.1445   0.9365
  0.5049   0.1445
  0.7207   0.5049
  0.4326   0.7207
  0.4688   0.4326
  0.0947   0.4688
  0.2637   0.0947
  0.8662   0.2637
  0.9805   0.8662
  0.1221   0.9805
  0.4941   0.1221
  0.2373   0.4941
  0.6797   0.2373
  0.5869   0.6797
  0.4121   0.5869
  0.5459   0.4121
  0.5664   0.5459
  0.4893   0.5664
  0.0176   0.4893
  0.7920   0.0176
  0.6406   0.7920
  0.8291   0.6406
  0.3105   0.8291
  0.9756   0.3105
  0.9023   0.9756
  0.6064   0.9023
  0.2910   0.6064
  0.0967   0.2910
  0.3516   0.0967
  0.8213   0.3516
  0.9590   0.8213
  0.1553   0.9590
  0.9883   0.1553
  0.4736   0.9883
  0.3145   0.4736
  0.1514   0.3145
  0.8125   0.1514
  0.5635   0.8125
  0.3574   0.5635
  0.0850   0.3574
  0.8242   0.0850
