Quantidade de no. a sem gerados    1000
0.0078       16807000
0.5378     1154891243
0.6053     1299919515
0.6501     1396147674
0.7672     1647629796
0.9592     2059836954
0.0446       95812591
0.8647     1856965334
0.2964      636526687
0.6929     1487982702
0.5021     1078203199
0.4164      894152207
0.9653     2073064990
0.5721     1228598002
0.4616      991353709
0.7002     1503653737
0.1494      320799863
0.6982     1499343471
0.4157      892603199
0.8422     1808691298
0.4860     1043622201
0.7727     1659387158
0.9766     2097324564
0.4365      937365290
0.1669      358394638
0.9288     1994534678
0.9649     2072087123
0.9190     1973456509
0.9994     2146102495
0.1906      409298453
0.3208      688978230
0.1980      425286986
0.4530      972796486
0.4645      997535591
0.0819      175845808
0.2342      502996784
0.6386     1371314096
0.4105      881511868
0.0374       80284823
0.3387      727289845
0.0389       83506191
0.5503     1181730646
0.6604     1418199866
0.3558      764149809
0.5186     1113630803
0.6859     1472922416
0.6347     1363046743
0.7071     1518547052
0.7100     1524642016
0.4114      883486908
0.4948     1062527398
0.7318     1571453381
0.7744     1663083661
0.9068     1947424722
0.2650      569038727
0.5072     1089204598
0.5174     1111071558
0.6563     1409364641
0.2081      446894877
0.5643     1211884180
0.6531     1402505112
0.5229     1122907912
0.2920      626987148
0.0329       70740607
0.6421     1378925058
0.9767     2097415029
0.1445      310326898
0.7329     1573879770
0.7642     1641214291
0.7491     1608626769
0.7071     1518474500
0.1421      305260552
0.0818      175664781
0.8174     1755443289
0.7474     1605015737
0.4458      957401792
0.9800     2104434820
0.0840      180353650
0.5143     1104369633
0.2045      439260810
0.8173     1755138931
0.3654      784638125
0.8677     1863374295
0.4553      977751864
0.2471      530711404
0.5434     1166981037
0.2245      482140808
0.4120      884759925
0.4579      983287647
0.5722     1228819464
0.1949      418498249
0.3218      691127018
0.0152       32744903
0.2737      587771089
0.1136      243916623
0.9816     2107884285
0.0808      173453436
0.5106     1096589873
0.3173      681336957
0.3946      847430495
0.3040      652782561
0.9174     1970033851
0.2124      456064311
0.3277      703738834
0.7200     1546139009
0.6548     1406195563
0.4057      871292106
0.0538      115436649
0.4498      966026502
0.4801     1031047794
0.3608      774726115
0.2927      628463044
0.5838     1253804562
0.7375     1583729170
0.8493     1823839272
0.0396       85067226
0.7675     1648242127
0.7515     1613865836
0.7100     1524644042
0.4273      917537890
0.9903     2126731770
0.5881     1263037722
0.9996     2146626706
0.2933      629778142
0.8763     1881820178
0.8196     1760062277
0.8973     1926935761
0.9108     1955938367
0.8959     1923949540
0.5395     1158645901
0.9907     2127430758
