Quantidade de no. a sem gerados    1000
0.9463            969
0.5840            598
0.2803            287
0.6133            628
0.5986            613
0.9395            962
0.2764            283
0.4375            448
0.6885            705
0.9824           1006
0.2100            215
0.4492            460
0.2158            221
0.7129            730
0.0811             83
0.6484            664
0.1807            185
0.1309            134
0.8896            911
0.0352             36
0.5830            597
0.2363            242
0.6357            651
0.6094            624
0.4229            433
0.0293             30
0.3193            327
0.3711            380
0.7002            717
0.5098            522
0.9404            963
0.3203            328
0.4150            425
0.6777            694
0.4990            511
0.4570            468
0.5674            581
0.5332            546
0.9951           1019
0.7813            800
0.1572            161
0.0762             78
0.4287            439
0.2930            300
0.1846            189
0.3066            314
0.7998            819
0.9922           1016
0.6494            665
0.2246            230
0.1084            111
0.8789            900
0.5518            565
0.8301            850
0.3545            363
0.9531            976
0.8916            913
0.1230            126
0.5381            551
0.2148            220
0.6689            685
0.1035            106
0.6592            675
0.6641            680
0.8838            905
0.7715            790
0.7178            735
0.3008            308
0.5361            549
0.1270            130
0.7139            731
0.1250            128
0.6260            641
0.1699            174
0.6475            663
0.1367            140
0.1533            157
0.9004            922
0.5186            531
0.3359            344
0.1182            121
0.3184            326
0.3271            335
0.7227            740
0.5205            533
0.4238            434
0.0732             75
0.2969            304
0.3604            369
0.2168            222
0.7568            775
0.0586             60
0.6377            653
0.6973            714
0.3779            387
0.0078              8
0.3525            361
0.8652            886
0.9365            959
0.1445            148
0.5049            517
0.7207            738
0.4326            443
0.4688            480
0.0947             97
0.2637            270
0.8662            887
0.9805           1004
0.1221            125
0.4941            506
0.2373            243
0.6797            696
0.5869            601
0.4121            422
0.5459            559
0.5664            580
0.4893            501
0.0176             18
0.7920            811
0.6406            656
0.8291            849
0.3105            318
0.9756            999
0.9023            924
0.6064            621
0.2910            298
0.0967             99
0.3516            360
0.8213            841
0.9590            982
0.1553            159
0.9883           1012
0.4736            485
0.3145            322
0.1514            155
0.8125            832
0.5635            577
0.3574            366
0.0850             87
0.8242            844
0.0908             93
0.0879             90
0.9561            979
0.0234             24
0.0557             57
0.5059            518
0.7646            783
0.4102            420
0.4580            469
0.6113            626
0.5107            523
0.9844           1008
0.2979            305
0.4043            414
0.1943            199
0.7461            764
0.5752            589
0.8848            906
0.8154            835
0.6953            712
0.2900            297
0.0527             54
0.3740            383
0.8320            852
0.4424            453
0.9082            930
0.8701            891
0.1563            160
0.0322             33
0.4512            462
0.3037            311
0.6680            684
0.0596             61
0.6816            698
0.6748            691
0.3672            376
0.5244            537
0.5996            614
0.9834           1007
0.2539            260
0.4268            437
0.2051            210
0.2295            235
0.3281            336
0.7666            785
0.4980            510
0.4131            423
0.5898            604
0.5439            557
0.4785            490
0.5342            547
0.0391             40
0.7588            777
0.1465            150
0.5928            607
0.6758            692
0.4111            421
0.5020            514
0.5889            603
0.5000            512
0.5010            513
0.5449            558
0.5225            535
0.5117            524
0.0283             29
0.2754            282
0.3936            403
0.7109            728
0.9932           1017
0.6934            710
0.2021            207
0.0977            100
0.3955            405
0.7988            818
0.9482            971
0.6719            688
0.2354            241
0.5918            606
0.6318            647
0.4336            444
0.5127            525
0.0723             74
0.2529            259
0.3828            392
0.2275            233
0.2402            246
0.8115            831
0.5195            532
0.3799            389
0.0957             98
0.3076            315
0.8438            864
0.9697            993
0.6387            654
0.7412            759
0.3555            364
0.9971           1021
0.8691            890
0.1123            115
0.0547             56
0.4619            473
0.7871            806
0.4209            431
0.9414            964
0.3643            373
0.3926            402
0.6670            683
0.0156             16
0.7041            721
0.6855            702
0.8506            871
0.2773            284
0.4814            493
0.6660            682
0.9717            995
0.7266            744
0.6963            713
0.3340            342
0.0303             31
0.3633            372
0.3486            357
0.6895            706
0.0264             27
0.1875            192
0.4385            449
0.7324            750
0.9600            983
0.1992            204
0.9658            989
0.4629            474
0.8311            851
0.3984            408
0.9307            953
0.8809            902
0.6396            655
0.7852            804
0.3330            341
0.9863           1010
0.3857            395
0.3594            368
0.1729            177
0.7793            798
0.0693             71
0.1211            124
0.4502            461
